ID,Neighborhood,Latitude,Longitude,Listing Type,Price,Available Days per Year,Host Listings Count
17316224,University Hills,39.66484,-104.92989,Entire home/apt,778.0,364,1
17317358,Speer,39.716354,-104.98674,Private room,160.0,365,4
17325994,Whittier,39.75827,-104.96106,Private room,76.0,70,1
17329756,Capitol Hill,39.73472,-104.98027,Entire home/apt,111.0,184,28
17331962,University,39.68215,-104.96904,Entire home/apt,111.0,52,1
17448570,Cherry Creek,39.7221,-104.95458,Entire home/apt,478.0,362,1
17498473,Overland,39.67843415583648,-104.98903974208837,Entire home/apt,85.0,83,1
17556772,Cheesman Park,39.73037,-104.97098,Entire home/apt,89.0,188,1
17574946,Berkeley,39.76969,-105.04954,Entire home/apt,117.0,150,1
17606274,Whittier,39.75704,-104.96011,Entire home/apt,86.0,344,1
17607361,Speer,39.71349,-104.98541,Entire home/apt,83.0,255,1
17610552,Indian Creek,39.68561,-104.89699,Entire home/apt,94.0,177,1
17624530,Five Points,39.7542399,-104.9913709,Entire home/apt,1352.0,322,3
17713792,Globeville,39.7782,-104.98242,Entire home/apt,351.0,199,6
17717335,Jefferson Park,39.74926,-105.02392,Private room,43.0,85,15
17752540,Sloan Lake,39.75685,-105.05311,Entire home/apt,119.0,83,3
17824243,Sunnyside,39.77389,-105.00556,Entire home/apt,209.0,107,1
17831437,Capitol Hill,39.7385,-104.9801,Entire home/apt,87.0,55,1
17859827,Baker,39.71475,-104.99116,Entire home/apt,95.0,89,4
17889994,Sloan Lake,39.75368,-105.03374,Entire home/apt,800.0,334,1
18002228,Capitol Hill,39.73481,-104.97988,Entire home/apt,100.0,154,28
18014902,North Capitol Hill,39.74323,-104.97578,Entire home/apt,132.0,173,1
18018738,Jefferson Park,39.75712,-105.02419,Entire home/apt,299.0,345,1
18034478,South Park Hill,39.74903,-104.90408,Entire home/apt,105.0,326,1
18042124,Highland,39.76472,-105.01119,Entire home/apt,299.0,82,1
18123887,Union Station,39.75519,-105.00405,Entire home/apt,93.0,27,40
18124933,Capitol Hill,39.73704,-104.98151,Entire home/apt,100.0,159,28
18137155,Clayton,39.76383,-104.95186,Entire home/apt,95.0,177,1
18227614,Baker,39.71796,-104.99575,Entire home/apt,289.0,325,1
18238680,Highland,39.76166,-105.01069,Entire home/apt,571.0,179,1
18331882,Capitol Hill,39.73342,-104.97683,Entire home/apt,156.0,171,1
18361467,Five Points,39.75807,-104.97507,Entire home/apt,220.0,60,1
18409562,Sloan Lake,39.74954,-105.02949,Entire home/apt,129.0,2,1
18410407,University,39.67145,-104.96486,Entire home/apt,254.0,363,1
18501266,Highland,39.76154,-105.01573,Private room,78.0,162,1
18509437,Capitol Hill,39.73241,-104.97677,Entire home/apt,78.0,317,1
18582812,Five Points,39.75961,-104.97736,Entire home/apt,71.0,273,5
18596199,Congress Park,39.73386,-104.94601,Entire home/apt,125.0,154,1
18601412,Virginia Village,39.6895,-104.92569,Private room,89.0,169,1
18735107,West Colfax,39.74475,-105.03181,Private room,132.0,179,3
18736259,Stapleton,39.75355,-104.8847,Private room,89.0,180,1
18753893,Highland,39.76429,-105.00783,Entire home/apt,768.0,60,3
18775585,Whittier,39.75958,-104.9617,Entire home/apt,135.0,349,1
18810636,West Colfax,39.74616,-105.0323,Entire home/apt,403.0,179,3
18811589,Regis,39.79022,-105.04165,Entire home/apt,68.0,133,1
18858479,Cherry Creek,39.7236,-104.95255,Private room,125.0,348,1
18891531,West Highland,39.758755,-105.030457,Entire home/apt,90.0,29,1
18892011,Regis,39.7876,-105.0536,Entire home/apt,88.0,37,1
18934488,Capitol Hill,39.73696,-104.97826,Entire home/apt,117.0,157,1
18950106,Lincoln Park,39.73375,-104.99955,Entire home/apt,125.0,89,1
19047815,Regis,39.78672,-105.06212,Entire home/apt,89.0,102,1
19093319,University,39.67935,-104.96694,Private room,46.0,302,2
19120931,Platt Park,39.69381,-104.98085,Private room,77.0,89,2
19121239,Platt Park,39.69508,-104.98095,Entire home/apt,107.0,58,2
19123588,Highland,39.76254,-105.00457,Entire home/apt,150.0,344,1
19195333,Clayton,39.76315,-104.95231,Entire home/apt,95.0,286,1
19270133,CBD,39.74734,-104.99579,Entire home/apt,137.0,362,14
19304624,Stapleton,39.75356,-104.89191,Entire home/apt,156.0,9,9
19345497,Sloan Lake,39.75164,-105.02892,Entire home/apt,294.0,268,2
19404313,Stapleton,39.75373,-104.88428,Entire home/apt,475.0,90,1
19437073,Five Points,39.74706,-104.97374,Entire home/apt,399.0,27,1
19499281,Berkeley,39.77223,-105.03284,Entire home/apt,135.0,97,1
19501629,Lincoln Park,39.73669,-105.00325,Entire home/apt,102.0,99,1
19503543,City Park West,39.74124,-104.9716,Entire home/apt,248.0,174,6
19508161,West Colfax,39.74099,-105.03727,Entire home/apt,235.0,365,1
19624348,Platt Park,39.68814,-104.9778,Entire home/apt,101.0,173,1
19624590,Clayton,39.7649,-104.94368,Private room,33.0,58,2
19671778,Montbello,39.78255,-104.83856,Private room,50.0,80,1
19751421,Sunnyside,39.77235,-105.0088,Entire home/apt,77.0,216,1
19751569,Speer,39.71586,-104.98136,Entire home/apt,125.0,323,1
19848263,Platt Park,39.68424,-104.9807,Entire home/apt,77.0,217,1
19860064,Union Station,39.75544,-104.99877,Entire home/apt,195.0,365,14
19931204,Capitol Hill,39.73168,-104.9743,Entire home/apt,112.0,176,2
19984748,Cory - Merrill,39.68798,-104.944,Entire home/apt,132.0,351,1
19998483,City Park West,39.74943,-104.9719,Entire home/apt,66.0,357,2
20022219,Washington Park West,39.70694,-104.98521,Private room,125.0,179,2
20027486,South Park Hill,39.74157,-104.90628,Entire home/apt,59.0,261,1
20076567,University Hills,39.6566,-104.92868,Private room,35.0,364,2
20130134,Washington Park West,39.70621,-104.98501,Private room,150.0,245,2
20136580,North Park Hill,39.75705,-104.929,Private room,58.0,267,1
20163628,West Highland,39.76321,-105.03722,Entire home/apt,190.0,138,1
20211505,Sunnyside,39.77662,-105.01914,Entire home/apt,213.0,226,1
20215458,Whittier,39.75147,-104.96365,Entire home/apt,99.0,88,11
20227444,West Highland,39.76246,-105.04655,Entire home/apt,105.0,148,1
20248046,Berkeley,39.77062,-105.03613,Entire home/apt,89.0,350,1
20279733,Regis,39.7889,-105.04253,Entire home/apt,94.0,80,1
20328119,City Park West,39.743,-104.96068,Private room,49.0,52,11
20331352,Jefferson Park,39.75016,-105.02262,Entire home/apt,375.0,88,1
20355129,Highland,39.76155,-105.00852,Entire home/apt,168.0,179,1
20421638,CBD,39.74555,-104.99741,Entire home/apt,137.0,365,14
20454251,CBD,39.746,-104.99525,Entire home/apt,222.0,326,14
20537548,Villa Park,39.72753,-105.03694,Entire home/apt,127.0,113,1
20540209,Sunnyside,39.77257,-105.01855,Private room,150.0,88,1
20623366,West Highland,39.76191,-105.03524,Entire home/apt,220.0,167,1
20624536,Speer,39.71571,-104.98651,Entire home/apt,169.0,151,1
20652963,Sloan Lake,39.75547,-105.04476,Entire home/apt,65.0,60,1
20690944,Capitol Hill,39.72857,-104.98239,Entire home/apt,55.0,207,1
20695085,Stapleton,39.76599,-104.8807,Entire home/apt,127.0,350,1
20712499,Virginia Village,39.685471,-104.935753,Private room,49.0,161,3
20730936,Five Points,39.75601,-104.9816,Entire home/apt,85.0,30,3
20742698,West Colfax,39.74458,-105.03207,Private room,263.0,364,3
20812859,College View - South Platte,39.67703,-104.9991,Private room,500.0,365,3
20830968,Congress Park,39.73616,-104.95839,Entire home/apt,105.0,178,1
20831334,Berkeley,39.77287,-105.03004,Entire home/apt,109.0,337,1
20845158,Mar Lee,39.69429,-105.04204,Private room,50.0,90,1
20886026,Clayton,39.76337,-104.95445,Entire home/apt,155.0,18,1
20901539,Lincoln Park,39.73505,-105.00138,Entire home/apt,527.0,232,1
20904798,Five Points,39.76389,-104.97647,Entire home/apt,307.0,361,1
20996662,North Capitol Hill,39.7423,-104.97677,Entire home/apt,112.0,77,1
21007311,Northeast Park Hill,39.76765,-104.90753,Entire home/apt,105.0,87,1
21028558,University Park,39.67505,-104.94162,Entire home/apt,255.0,326,1
21080559,Platt Park,39.68803,-104.97626,Entire home/apt,62.0,121,1
21097394,Whittier,39.75134,-104.96118,Entire home/apt,189.0,359,2
21110108,Speer,39.71271,-104.98245,Entire home/apt,97.0,183,2
21139957,CBD,39.74031,-104.99384,Entire home/apt,604.0,344,5
21140507,Hampden South,39.63847,-104.89963,Entire home/apt,92.0,287,1
21151336,Cheesman Park,39.73947,-104.96051,Entire home/apt,81.0,52,1
21165225,Gateway - Green Valley Ranch,39.78369,-104.74925,Entire home/apt,93.0,364,1
21177846,Whittier,39.7572,-104.97161,Entire home/apt,95.0,178,1
21216507,CBD,39.74418,-104.99463,Entire home/apt,100.0,87,1
21230102,University,39.66656,-104.97183,Entire home/apt,100.0,11,1
21242678,West Highland,39.76062,-105.03918,Entire home/apt,125.0,89,1
21281617,Cherry Creek,39.71210861206055,-104.94168853759766,Entire home/apt,65.0,247,4
21296832,Washington Virginia Vale,39.70373,-104.90665,Entire home/apt,82.0,332,85
21321438,Stapleton,39.7592,-104.86513,Entire home/apt,105.0,162,1
21435385,Highland,39.76788,-105.00917,Entire home/apt,87.0,272,1
21454930,Capitol Hill,39.73705,-104.98176,Entire home/apt,70.0,58,28
21478468,Berkeley,39.77685,-105.05045,Entire home/apt,300.0,358,1
21489122,Barnum West,39.72538,-105.04968,Entire home/apt,79.0,67,3
21513609,South Park Hill,39.74950408935547,-104.93285369873048,Entire home/apt,250.0,88,3
21513658,Auraria,39.75173,-105.00664,Entire home/apt,110.0,304,1
21514625,Five Points,39.761627197265625,-104.9742431640625,Entire home/apt,61.0,364,2
21516109,Sloan Lake,39.75696,-105.04053,Private room,36.0,303,1
21534828,Highland,39.76382,-105.02232,Entire home/apt,92.0,345,1
21563426,Highland,39.76682,-105.0022,Private room,49.0,177,1
21568349,Congress Park,39.72964,-104.94485,Entire home/apt,151.0,314,2
21593423,Sunnyside,39.77993,-105.01279,Entire home/apt,141.0,270,1
21667826,Whittier,39.76138,-104.96965,Entire home/apt,126.0,93,1
21684051,Highland,39.76259,-105.00435,Entire home/apt,92.0,20,1
21726072,Five Points,39.76121,-104.97707,Entire home/apt,92.0,202,1
21796586,Gateway - Green Valley Ranch,39.775227672997616,-104.75148873328216,Entire home/apt,98.0,176,4
21811514,West Colfax,39.73713,-105.04721,Entire home/apt,70.0,274,2
21813519,South Park Hill,39.74178,-104.90418,Private room,50.0,365,2
21819046,South Park Hill,39.74068,-104.90475,Private room,50.0,180,2
21853722,Platt Park,39.69196,-104.98635,Entire home/apt,93.0,365,1
21865169,Barnum West,39.72397,-105.04566,Entire home/apt,188.0,254,12
21937630,Hale,39.7332,-104.94016,Entire home/apt,60.0,55,1
21946032,Highland,39.76298141479492,-105.02080535888672,Entire home/apt,199.0,175,1
21975933,Capitol Hill,39.7291,-104.98276,Hotel room,165.0,303,5
21976300,Capitol Hill,39.73104,-104.98433,Shared room,45.0,356,5
21992685,Capitol Hill,39.73084,-104.98442,Shared room,53.0,356,5
21998986,Highland,39.76099,-105.00913,Entire home/apt,549.0,302,1
22014975,Jefferson Park,39.75393,-105.0192,Entire home/apt,250.0,179,1
22045549,West Colfax,39.741,-105.04671,Entire home/apt,115.0,267,1
22056178,City Park,39.74019,-104.94588,Entire home/apt,107.0,362,1
22100613,Washington Park,39.70402,-104.9612,Entire home/apt,99.0,48,1
22129989,DIA,39.80133,-104.76943,Entire home/apt,75.0,296,1
22160234,CBD,39.74554,-104.99561,Entire home/apt,82.0,243,1
22201970,Capitol Hill,39.73561,-104.98243,Entire home/apt,84.0,35,1
22209112,Southmoor Park,39.64702,-104.91544,Entire home/apt,371.0,161,1
22264680,Sunnyside,39.77353,-105.00465,Entire home/apt,198.0,177,1
22280793,Speer,39.71958,-104.9857,Entire home/apt,146.0,85,1
22303051,Cole,39.76287,-104.96601,Entire home/apt,118.0,73,1
22305207,Capitol Hill,39.73232,-104.97884,Entire home/apt,153.0,220,1
22336069,Cole,39.76603,-104.97177,Entire home/apt,86.0,130,1
22337049,Five Points,39.75971,-104.9869,Private room,37.0,263,1
22356471,Skyland,39.76027,-104.94607,Entire home/apt,505.0,158,2
22360476,Barnum West,39.71296,-105.04449,Entire home/apt,85.0,180,2
22362499,North Park Hill,39.76018,-104.93855,Entire home/apt,116.0,88,1
22379059,Sloan Lake,39.75827,-105.02583,Entire home/apt,82.0,214,2
22410621,Stapleton,39.75497,-104.85854,Private room,30.0,89,1
22485091,Five Points,39.75738,-104.98496,Private room,115.0,341,1
22494945,North Park Hill,39.75974,-104.92933,Entire home/apt,91.0,233,1
22515364,Five Points,39.76097,-104.97516,Entire home/apt,197.0,266,1
22529249,Five Points,39.75494,-104.98346,Entire home/apt,406.0,248,1
22651424,Union Station,39.75352,-105.00378,Entire home/apt,122.0,171,1
22674036,Congress Park,39.7352,-104.95359,Entire home/apt,294.0,177,1
22698091,Speer,39.7229,-104.98239,Private room,49.0,136,1
22747038,Capitol Hill,39.72969,-104.98288,Shared room,52.0,293,5
22792557,CBD,39.74587,-104.99664,Entire home/apt,229.0,365,14
22825320,Berkeley,39.77981,-105.04667,Entire home/apt,93.0,90,3
22880838,Highland,39.76564,-105.00507,Entire home/apt,120.0,60,1
22910034,North Capitol Hill,39.74307,-104.9759,Entire home/apt,90.0,361,40
22941573,Bear Valley,39.66322,-105.0573,Entire home/apt,570.0,89,1
22978126,Five Points,39.75818,-104.97581,Entire home/apt,98.0,174,1
23008069,Capitol Hill,39.73254,-104.97837,Entire home/apt,110.0,268,1
23040108,West Colfax,39.7409,-105.05295,Entire home/apt,193.0,323,1
23060656,Lincoln Park,39.730274,-105.000175,Private room,57.0,4,2
23072906,Hampden South,39.64864,-104.88505,Private room,500.0,365,2
23073238,Platt Park,39.68662,-104.97737,Entire home/apt,104.0,50,1
23103015,Platt Park,39.69391,-104.98634,Entire home/apt,91.0,179,1
23170491,Gateway - Green Valley Ranch,39.78275,-104.74836,Private room,71.0,163,1
23236575,Highland,39.76052,-105.0158,Entire home/apt,110.0,348,1
23269276,West Highland,39.76251903983179,-105.03372809031272,Entire home/apt,181.0,111,1
23287650,East Colfax,39.7472,-104.88536,Entire home/apt,161.0,117,1
23308643,Five Points,39.75369,-104.97973,Entire home/apt,137.0,168,1
23340441,North Park Hill,39.75129,-104.91388,Entire home/apt,181.0,217,1
23340759,Indian Creek,39.68752,-104.90084,Private room,55.0,83,1
23359585,Belcaro,39.71065,-104.95737,Entire home/apt,269.0,175,1
23388648,Five Points,39.75707157060387,-104.9812717747644,Entire home/apt,86.0,246,2
23395457,Speer,39.71974,-104.98211,Entire home/apt,90.0,365,2
23435389,Skyland,39.76102,-104.95064,Entire home/apt,135.0,180,1
23452981,Platt Park,39.69316,-104.98559,Entire home/apt,115.0,359,4
23467833,Congress Park,39.73268,-104.95908,Entire home/apt,243.0,314,1
23564312,Rosedale,39.67849,-104.98515,Entire home/apt,232.0,365,14
23596506,Gateway - Green Valley Ranch,39.77343,-104.74214,Private room,70.0,304,1
23611485,University Hills,39.66296,-104.92735,Private room,54.0,45,1
23638833,Stapleton,39.75769,-104.85803,Entire home/apt,185.0,314,2
23645586,North Capitol Hill,39.74672,-104.97977,Entire home/apt,150.0,5,1
23685442,North Park Hill,39.75641,-104.92436,Entire home/apt,62.0,228,1
23696085,West Colfax,39.745628356933594,-105.02715301513672,Entire home/apt,350.0,201,11
23762863,West Highland,39.76581,-105.02832,Entire home/apt,85.0,159,2
23787610,Stapleton,39.78575,-104.89586,Entire home/apt,278.0,159,1
23804104,West Colfax,39.73776,-105.05065,Entire home/apt,138.0,73,1
23877844,Cheesman Park,39.73844000942368,-104.9653005422751,Entire home/apt,113.0,84,2
23878356,Platt Park,39.69429,-104.98457,Entire home/apt,90.0,63,4
23905333,Washington Park West,39.7056963685133,-104.98496787992562,Entire home/apt,84.0,167,1
23999092,Highland,39.76286,-105.0125,Entire home/apt,150.0,87,2
23999189,Belcaro,39.70145,-104.95111,Entire home/apt,229.0,232,2
24011831,South Park Hill,39.74147,-104.93495,Entire home/apt,133.0,119,4
24017637,West Colfax,39.74548,-105.02818,Entire home/apt,927.0,324,1
24043228,Berkeley,39.77339,-105.04809,Entire home/apt,100.0,113,1
24062073,Highland,39.76466,-105.02046,Entire home/apt,125.0,6,1
24063486,Valverde,39.71819,-105.02282,Entire home/apt,86.0,140,1
24064731,Speer,39.71165,-104.98571,Entire home/apt,47.0,310,1
24087247,Highland,39.76103,-105.01502,Entire home/apt,656.0,256,1
24134572,Hampden South,39.64054,-104.90527,Entire home/apt,324.0,89,1
24161341,Platt Park,39.68576,-104.98228,Private room,95.0,326,1
24180313,Capitol Hill,39.73116,-104.98307,Hotel room,50.0,278,5
24195186,South Park Hill,39.74172,-104.93485,Entire home/apt,100.0,119,4
24201934,Speer,39.7133,-104.9814,Entire home/apt,100.0,359,2
24206648,Stapleton,39.76568,-104.87236,Entire home/apt,175.0,365,1
24431795,Five Points,39.75718,-104.97807,Private room,63.0,88,2
24474523,City Park West,39.74311,-104.96059,Private room,32.0,103,11
24491959,Lincoln Park,39.73777,-104.9993,Entire home/apt,262.0,151,2
24541430,Berkeley,39.77659,-105.0312,Entire home/apt,107.0,179,1
24575590,Whittier,39.75826,-104.96407,Entire home/apt,98.0,258,1
24689489,Rosedale,39.67405,-104.97432,Private room,55.0,15,2
24711150,Cory - Merrill,39.69253,-104.95896,Entire home/apt,84.0,177,1
24746875,Clayton,39.76634,-104.95386,Entire home/apt,141.0,151,1
24806806,Washington Park West,39.70361,-104.97669,Entire home/apt,199.0,101,3
24832919,Washington Park West,39.70203,-104.98392,Entire home/apt,107.0,170,1
24852135,North Capitol Hill,39.74311,-104.97972,Entire home/apt,116.0,74,1
24931284,Washington Park West,39.70135,-104.98203,Entire home/apt,212.0,180,1
24965772,Highland,39.75795,-105.01179,Entire home/apt,247.0,360,1
25001622,Capitol Hill,39.73284,-104.98476,Entire home/apt,95.0,352,4
25072498,Capitol Hill,39.73347,-104.9837,Entire home/apt,115.0,64,2
25195731,Five Points,39.75704,-104.98427,Entire home/apt,99.0,355,2
25219351,Skyland,39.760159,-104.959442,Entire home/apt,76.0,30,1
25264683,Rosedale,39.67405,-104.97432,Private room,65.0,6,2
25309855,Jefferson Park,39.75263,-105.0202,Entire home/apt,110.0,183,1
25324403,West Colfax,39.74193,-105.0333,Private room,79.0,57,3
25341724,Hale,39.73912,-104.92791,Entire home/apt,95.0,304,1
25456812,City Park West,39.74552,-104.9664,Entire home/apt,60.0,120,1
25475743,Lincoln Park,39.730274,-104.999878,Private room,57.0,4,2
25476150,Five Points,39.76437,-104.98015,Entire home/apt,190.0,356,1
25476793,Cole,39.76362,-104.96994,Entire home/apt,110.0,165,1
25477926,Speer,39.72605,-104.98151,Entire home/apt,145.0,347,1
25486936,Berkeley,39.77306,-105.05128,Entire home/apt,103.0,270,1
25507110,Stapleton,39.75772,-104.89427,Entire home/apt,335.0,365,1
25540293,Capitol Hill,39.73518,-104.97866,Entire home/apt,131.0,321,2
25549371,Sloan Lake,39.75624,-105.0352,Entire home/apt,77.0,48,1
25579927,City Park West,39.74248,-104.96812,Entire home/apt,45.0,236,6
25586560,Jefferson Park,39.75107,-105.01829,Entire home/apt,124.0,148,1
25686732,Berkeley,39.78166,-105.0274,Entire home/apt,252.0,167,1
25730584,Highland,39.76569,-105.01135,Entire home/apt,195.0,207,1
25733062,Highland,39.7638,-105.009,Entire home/apt,70.0,15,2
25738810,Capitol Hill,39.73002,-104.98454,Entire home/apt,107.0,365,1
25770124,Cheesman Park,39.73395,-104.9692,Entire home/apt,109.0,86,1
26007543,West Colfax,39.73528,-105.04352,Private room,65.0,75,1
26030343,City Park West,39.74142,-104.9625,Private room,32.0,103,11
26129760,Highland,39.76194,-105.00723,Entire home/apt,288.0,320,1
26130634,Five Points,39.755827013427975,-104.98302226826146,Private room,65.0,340,10
26130724,Five Points,39.75635339999999,-104.9841798,Private room,65.0,340,10
26130754,Five Points,39.75635339999999,-104.9841798,Private room,65.0,354,10
26130771,Five Points,39.75666,-104.9832,Entire home/apt,70.0,327,10
26130779,Five Points,39.75635339999999,-104.9841798,Private room,65.0,318,10
26130792,Five Points,39.75635339999999,-104.9841798,Private room,65.0,335,10
26130803,Five Points,39.75635339999999,-104.9841798,Private room,65.0,321,10
26130807,Five Points,39.75635339999999,-104.9841798,Private room,65.0,336,10
26131284,Five Points,39.75635339999999,-104.9841798,Private room,65.0,318,10
